730146157113053184	Jagged Little Multivitamin #MomSongs @midnight	0
730188866225770496	@midnight "All By Myself (Because You Never Stop By Anymore)" #MomSongs	0
730206372751654912	Lucky we didn't have the internet in my day #MomSongs @midnight	0
730146383651602434	#MomSongs @midnight  Someday You Will be Loved, but nobody will love you as much as me	0
730208181180354560	Puppy Love I just adore Donny Osmond #MomSongs @midnight	0
730132937476182017	Mom In The Mirror @midnight #MomSongs	0
730202986765393920	Kokomom #MomSongs @midnight	0
730134323802849282	No. I Mean It This Time, NO! #MomSongs @midnight	0
730146396892966912	While My Toddler Gently Weeps #MomSongs @midnight	0
730169089595936769	Diapers on your mind when you think about me.   #MomSongs #VIEWS @midnight	0
730164895933587458	"If I ever find out you shot the deputy, young man..." #MomSongs @midnight #PointsMe	0
730210115228438530	You have to be home Round About Midnight #MomSongs @midnight	0
730204128035651584	@midnight Hey Jude, be very afraid. Cos  mom is pretty pissed at you! Ya didn't remember to separate the colours... #MomSongs	0
730204031977725952	I Want to Hold Your Hand while we cross this busy road #MomSongs @midnight	0
730207811389493249	Four Seasons in One Day so make sure you wear a coat #MomSongs @midnight	0
730214810252517377	Momma Said Talk It Out #MomSongs  @midnight	0
730172655001866241	Thanks @midnight for including me in the "Top 10" #MomSongs https://t.co/SJpBt81OlN	0
730204382055288839	Sugar is bad for you #MomSongs @midnight	0
730215810736791552	Baby Got Back you are just big boned #MomSongs @midnight	0
730204853595672576	Straight Outta the Nursing Home #MomSongs @midnight	0
730138056725041153	@midnight #momsongs "Garry Marshall Movie on, My Wayward Son"	0
730136785217585152	@midnight  You Got Another Thing Coming, Missy  #MomSongs	0
730208316157100033	I got 99 problems and they are all your fault #MomSongs @midnight	0
730156339205275648	#MomSongs  Oops You Did It Again! Now, Just You Get Down There and Clean It Up Before I Get Out My Hairbrush!!!  @midnight	0
730146143976427520	#MomSongs @midnight  Nearly Lost You at the mall that one time	0
730154312857321472	Rock 'n' roll high school reunion @midnight #MomSongs	0
730164843622375424	@midnight #MomSongs "Mama #5"	0
730140042593718276	@midnight  WHAT DO YOU MEAN YOUR NOT GOING TO COLLEGE  #MomSongs	0
730151786754023424	I'll Turn This Car Right-Round Baby Right-Round @midnight #MomSongs	0
730185976191062016	Watch me whip, watch me stay stay (home and cook) #MomSongs @nerdist @midnight	0
730165148493565952	QVC You Again #MomSongs @midnight #PointsMe	0
730170828831248385	Don't Stand So Close 2 Me (cuz the other kids'll think ur my mom)\ud83d\ude44(which, ok u ARE but... how embarrassing!) #MomSongs @midnight	0
730132623813533697	...And Justice For Mom @midnight #MomSongs	0
730188272601694208	#MomSongs  I Heard It on the Checkout Lane  @midnight	0
730207564877729792	Tell Me Lies again and I will take away your PlayStation #MomSongs @midnight	0
730175829628616704	Stairway to your bedroom, you're grounded @midnight #MomSongs	0
730189849873911809	Devil with a blue dress AND sandals with socks #MomSongs @midnight	0
730223516277149696	Save A Littlw Womb In Your Heart For Me!  #MomSongs @midnight	0
730202940665937921	Queer I don't care whatever makes you happy #MomSongs @midnight	0
730210938616487937	Crying at soap operas #MomSongs @midnight	0
730200360753762306	@midnight And She Bangs... on your door every morning way too early. #MomSongs	0
730145526071631872	Money (Can I Have Some?) #MomSongs @midnight	0
730220227661701120	@she_nutt @midnight Thanks. But, if you search that tweet, it was done on last years #MomSongs tag. I never search the first midnight tweet.	0
730202430474997760	All By Myself now you all have gone to college #MomSongs @midnight	0
730146318656536576	Started From the Bottom #MomSongs  @midnight https://t.co/vNlG7J6izF	0
730133919824252928	Get Outta My Flowerbed, Get Into the Carseat #MomSongs @midnight	0
730220551466266624	my neck my back if you step on the crack break your mothers back #momsongs @midnight	0
730216898168823808	Tequila yes please it's been a long day #MomSongs @midnight	0
730206868296085504	I Will Survive long enough to see my Grandchildren #MomSongs @midnight	0
730185654433419265	Nae Nae Nursing. #MomSongs @midnight @jakeandamir https://t.co/mwvYbeevSS	0
730144409715658754	CONGRATS @midnight Top Ten 4 #MomSongs! @SheJStaz @benyerks @auntiem1977 @realJKCallaway @SadlyCatless @jasonbice15 https://t.co/PX0B5a0Or0	0
730146898091315205	Crazy Little Things Called Kids #MomSongs @midnight	0
730156549130190848	#MomSongs  Milfshake  @midnight	0
730230313264291840	Open Arms (Are What, Broken? You Couldn't Call Even Once?) #MomSongs @midnight	0
730147631322763264	My Baby Boomer's Got Sauce #MomSongs @midnight	0
730193466840358912	#MomSongs  I Got 99 Bitches but My Old Lady Ain't One  @midnight	0
730147975410921472	#MomSongs @midnight  Wine is on My Side	0
730145912048254976	You Send Me (Money) #MomSongs @midnight	0
730185988748640256	@midnight I just called to say your dad pooped #MomSongs	0
730168197047951360	@midnight It's a Mom's Mom's Mom's World #MomSongs	0
730203355801214976	Spanish Minivan #MomSongs @midnight @TheDoors	0
730141291271557120	@midnight  Get Up, Stand Up, Your Going To Be Late For The Bus #MomSongs	0
730201563600289793	#MomSongs @midnight Let it go, mom's always right	0
730208564145442816	Take Me To Church when you pass your driving test #MomSongs @midnight	0
730236715785326592	#MomSongs  Killing Mom Softly With My Love (The Melendez Brothers) @midnight	0
730205926360289282	Major Tom would make a nice Son-in-law #MomSongs @midnight	0
730223231886467072	Momma Gonna Knock You Out (No, Seriously. I'm Not Paying Your Tuition For These Crap Grades) #MomSongs @midnight	0
730156490376368129	From the windows To the walls Till all them cobwebs fall To all my scrub scrub scrub  #MomSongs @midnight	0
730209362384453634	Say Amazing Grace before we eat #MomSongs @midnight	0
730225702419619841	I Got 99 Problems &amp; Your Dumb Ass Breaking Curfew Shouldn't Be One Of Them #MomSongs @midnight	0
730186705391783936	"I wanna fuck you like an animal" dad said to mom @midnight #MomSongs	0
730156655833309185	#MomSongs  Baby It's Cold Outside, Get Back In Here Before You Catch Your Death of Pneumonia!  @midnight	0
730202074797977608	Time After Time I tell you Kids but you never listen #MomSongs @midnight	0
730216258843578368	Wrecking Ball I need that to tidy your room #MomSongs @midnight	0
730133605591093249	#momsongs Somebody that I used to Grow... by Gotye-rnose @midnight	0
730215265846308864	Crashed The Wedding because you are too good for her #MomSongs @midnight	0
730210511653089280	Nothing Compares To You apart from your sister #MomSongs @midnight	0
730134151660195840	I Took A Hormone Pill In Ibiza #MomSongs @midnight	0
730208974696534016	Stupid Girl you should of done your homework #MomSongs @midnight	0
730155774266114048	#MomSongs  Papa Told Me Not to Come on Mama  @midnight	0
730150855240880128	We will mock you! @midnight #MomSongs	0
730211264073502722	Burning Down The House I just left you for five minutes #MomSongs @midnight	0
730194735504089088	Hot Flashdance, What a Feeling #MomSongs @midnight	0
730174400142688256	@midnight #MomSongs Stacy's Dad	0
730146236599242752	Take a Walk on the Safe Side #MomSongs @midnight	0
730147421079146496	#MomSongs @midnight  I Guess That's Why They Call it the Booze	0
730135697957527553	Once In A Lifetime (I'd Like You To Clean Your Room) #MomSongs @midnight	0
730202748285796358	I'm Only Happy When It Rains because you all stay indoors with me #MomSongs @midnight	0
730206584509321216	Don't Go Breaking My Bong #MomSongs @midnight	0
729884382526320640	Strawberry Folds Your Sweater #MomSongs @midnight	1
729886381225422848	Juice Box Hero #MomSongs @midnight	1
729876380071043074	Moms Over Baghdad #MomSongs @midnight	1
729877011569598466	Casserole Over Beethoven #MomSongs @midnight	1
729904672916443137	All The Single Ladies and You Can't Find One Nice Girl To Bring Home #MomSongs @midnight	1
729876847496810496	I Kissed a Booboo and I Liked It #MomSongs @midnight	1
729877455213887489	I Hope My Kids Didn't Start The Fire @midnight #MomSongs	2
729906041593409537	Mo' Money, Mo' Trips to the Outlet Mall #MomSongs @midnight	1
729922248027574274	I heard it Through the Landline #MomSongs @midnight	1
