656535976097878016	President Trump, welcome to Washington #ScaryStoryIn5Words @midnight	0
656534782243815424	@midnight #ScaryStoryIn5Words Star Wars 7 With JarJar.	0
656539858463256576	The test isnt open book. #ScaryStoryIn5Words @midnight	0
656534949844131840	Lather. Rinse. Repeat. Reattach head. #ScaryStoryIn5Words @midnight	0
656545113745850368	Star Wars Force Awakens Canceled #ScaryStoryIn5Words @midnight	0
656539471433740288	Sleep over at Bill Cosby's @midnight  #ScaryStoryIn5Words	0
656534886262550528	Drunk Shriners Driving Small Cars @midnight #ScaryStoryIn5Words  #NeverForget https://t.co/KHS4x2qDQS	0
656542207210618880	Britney shaves her hair, again. #ScaryStoryIn5Words @midnight	0
656543898366562304	Kim Kardashian is having triplets! #ScaryStoryIn5Words @midnight	0
656537564011106304	David Brent in porn flick #ScaryStoryIn5Words @midnight https://t.co/QeNIqkot0Y	0
656315311377944577	Tomorrow Twitter merges with Facebook #ScaryStoryIn5Words @midnight	1
656535284750782464	@midnight #ScaryStoryIn5Words Star Wars VII: series finale	0
656540205860548609	@midnight #ScaryStoryIn5Words Taco Bell owns Chipolte now.	0
656535786012061696	Me sleeping picture, live alone #ScaryStoryIn5Words @midnight	0
656311087445340160	Moby Dick Marathon Part 2 #ScaryStoryIn5Words @midnight	1
656542844518313985	Mamma I killed a man #ScaryStoryIn5Words #Queen @midnight	0
656311366488166401	Crocs become business casual attire #ScaryStoryIn5Words @midnight	1
656325502593081344	I jerked off a ghost. #ScaryStoryIn5Words @midnight	1
656534801764081664	Wifi was shut off, FOREVER  #ScaryStoryIn5Words  @midnight	0
656541004661694464	#NetNeutrality no more exists! #ScaryStoryIn5Words @midnight	0
656544724266962946	Trump as prez, Palin veep #ScaryStoryIn5Words  @midnight	0
656535008820097024	@midnight Letter from Child Support Enforcement  #ScaryStoryIn5Words	0
656537454783111168	quoth the raven; never more @midnight #ScaryStoryIn5Words	0
656333802210504704	Waking up minutes before alarm #ScaryStoryIn5Words @midnight	1
656536666774073348	President Trump Spends the Night !!!!#ScaryStoryIn5Words #thewalkingdead @midnight	0
656541087968940032	Pumpkin Spice Latte disperse forever! @midnight #ScaryStoryIn5Words #whitegirlproblems	0
656541269930475521	My neighbor is a Clown! #ScaryStoryIn5Words @midnight	0
656540529883111424	@mercedesmason iPhone says "Get off Twitter" #ScaryStoryIn5Words @midnight	0
656540330502656000	Facebook out, MySpace back in. #ScaryStoryIn5Words @midnight	0
656332608117190656	Living Alone; Toilet was warm .#ScaryStoryIn5words @midnight	1
656535209471447040	Mother visits me, stays FOREVER  #ScaryStoryIn5Words  @midnight	0
656535527164764164	Bedroom door opens; home alone.  #ScaryStoryIn5Words  @midnight	0
656536935867875328	Hear your dog whisper: alimony  #ScaryStoryIn5Words  @midnight	0
656538821677490180	The dress starts trending again #ScaryStoryIn5Words @midnight https://t.co/MiiqmL6VWl	0
656535929050431488	Accident causes sphincter control loss  #ScaryStoryIn5Words  @midnight	0
656536216796557313	Stay alone at home, night, and hear a sound. @mercedesmason @midnight #ScaryStoryIn5Words	0
656319911258488832	Subtweet came from INSIDE house #ScaryStoryIn5Words @midnight	2
656537517240549377	Break's over, back to college @midnight #ScaryStoryIn5Words	0
656361871054737408	#ScaryStoryIn5Words @midnight My wife rescued another cat.	1
656535052809932800	Help us export to Brazil #ScaryStoryIn5Words @midnight https://t.co/WWfZhMlbno https://t.co/9RSLmyb2C5	0
656542464967360512	ur mom saw ur history #ScaryStoryIn5Words @midnight	0
656538686348111873	Came back from Hell, pregnant. #ScaryStoryIn5Words @midnight	0
656534034579914752	I do not have AppleCare.  #ScaryStoryIn5Words @midnight	0
656538361616723968	Thrice Oscar nominee Bradley Cooper.  #ScaryStoryIn5Words @midnight	0
656542690973216768	@midnight #ScaryStoryIn5Words Great grandmas moist moose knuckle.	0
656533168724402176	#ScaryStoryIn5Words Jar Jar Binks spin-off movie. @midnight	0
656315228410552320	Star Wars 7 delayed indefinitely. #ScaryStoryIn5Words @midnight	1
656536874815766532	One Direction is breaking up forever #ScaryStoryIn5Words @midnight	0
656545017218138112	We remember that embarrassing thing #ScaryStoryIn5Words  @midnight	0
656542308196851712	Luke I'm not your father #ScaryStoryIn5Words #StarWars @midnight	0
656542925438980096	#ScaryStoryIn5Words Just started using Facebook again @midnight	0
656542332511129600	@midnight Tweeted from the wrong account #ScaryStoryIn5Words	0
656344078385152000	I have decided to reproduce. #ScaryStoryIn5Words @midnight	1
656544965439410176	The government bans fantasy football. #ScaryStoryIn5Words @midnight	0
656535454917898240	#ScaryStoryIn5Words Your Wife Didn't Make It @midnight	0
656544258187374592	"I saw myself on @midnight" #ScaryStoryIn5Words https://t.co/UYv3f0Atnm	0
656544568318541824	Knock knock, it's a Palestinian.  #ScaryStoryIn5Words @midnight	0
656544486797938688	You left the toilet seat up  #ScaryStoryIn5Words @midnight	0
656543838178250752	Public speaking with no clothes... #ScaryStoryIn5Words @midnight	0
656544691165515777	@midnight Leonard Part 6: Part 2!!! #ScaryStoryIn5Words	0
656542106350043136	@midnight Cubs Win the World Series #ScaryStoryIn5Words #STLCards	0
656537193066950656	@mercedesmason @midnight Someone is Under The bed #ScaryStoryIn5Words 	0
656543501887369216	Traffic jam after Bean Burrito... #ScaryStoryIn5Words @midnight	0
656541810639151104	Shyamalan to direct Signs sequel #ScaryStoryIn5Words @midnight	0
656544403880808448	Just look at the flowers #ScaryStoryIn5Words @midnight	0
