728269385199026177	All Taints Day  #LesserKnownHolidays @midnight #HashTagWars	0
728252109502722048	St. Schmendrick's Day- celebrated by religiously-confused Jewish aspiring schlemiels #LesserKnownHolidays @midnight @hardwick	0
728273244424409088	@midnight Nov. 8 National Don't Vote For Trump Day #LesserKnownHolidays	0
728253577475575808	Kiss a teen age mutant turtle day #LesserKnownHolidays @midnight https://t.co/STAFY8jqPl	0
728263857718755328	Bring Your Girlfriend's Kid Who Resents the Hell out of You and Wishes You'd Just Die Already to Work Day #LesserKnownHolidays @midnight	0
728259982932725760	Phat Person Appreciation Day #LesserKnownHolidays @midnight	0
728254988284268544	@midnight #LesserKnownHolidays Talk Louder Than A Black Person At A Movie Theater	0
728273396593610752	Burning Man (Summer Isle only)  #LesserKnownHolidays @midnight #HashTagWars	0
728268594597892096	Announciation of the Bloody Mary  #LesserKnownHolidays @midnight #HashTagWars	0
728277202840608768	@midnight if October 31st is All Hallows' Eve then clearly November 1st is All Hallows' day. Right? #LesserKnownHolidays	0
728279955373629440	@midnight  False Labor Day #LesserKnownHolidays	0
728258654688976896	Alzheimer's Day  #LesserKnownHolidays @midnight @hardwick	0
728262768391032832	Shalloween-- Where kids dress like their favorite Teen Mom...or Presidential candidate #LesserKnownHolidays @midnight	0
728261542198697984	@midnight  Super Bong Sunday  #LesserKnownHolidays https://t.co/JBwiWhgAjK	0
728261916548698115	Manic-Depressive Monday @midnight #LesserKnownHolidays	0
728254016497410048	Spring breakup #LesserKnownHolidays @midnight	0
728251606978813952	John Candy Day  #LesserKnownHolidays @midnight  Keep Dewey Oxburger &amp; Gus Polinski in your thoughts! And swallow a lot of pizzas!!!	0
728255676082880512	#LesserKnownHolidays @midnight Leaving work at 10am but working by cell on the 405 Friday	0
728276611829628928	#LesserKnownHolidays Date a white girl day @midnight	0
728252054129512448	Don't be to rough on the beaver day  #LesserKnownHolidays @midnight https://t.co/tVdHoqGRQf	0
728254061175144448	@midnight #LesserKnownHolidays National Masturbation Day - Celebrated hourly	0
728254303069216769	@midnight 4/21 national drug test day #LesserKnownHolidays	0
728261783203414016	St. Patrice O'Neal Day #LesserKnownHolidays @midnight	0
728267205771563009	Arrrrrrrrrbor Day #LesserKnownHolidays @midnight	0
728255903649148928	@midnight #LesserKnownHolidays Dink Alcohol Because Your Thirsty Day	0
728262757905108993	Valentimes you felt single Day #LesserKnownHolidays @midnight	0
728261784847589376	@midnight You Are Not The Father's Day #LesserKnownHolidays	0
728280256415600640	St. Neil Patrick's Harris Day #LesserKnownHolidays @midnight	0
728256991844519936	@midnight #LesserKnownHolidays That One Day Of The Year That's Still Left After All The Other Days Have Holidays	0
728275421792374784	@midnight white history month also known as the other 11 #LesserKnownHolidays	0
728256253412003840	Mosh-hashana @midnight #LesserKnownHolidays	0
728261631428288512	Kwanzye Westmas #LesserKnownHolidays @midnight	0
728262721087541249	@midnight #LesserKnownHolidays National Stalker Appreciation Day - Leave anon cards flowers @ door and inappropriate crotch pics on phone	0
728273802862465025	Confusion Day ( Father's Day in Harlem ) #LesserKnownHolidays @midnight	0
728262555940982784	May The 4th child be sacrificed #LesserKnownHolidays @midnight	0
728257712820097024	Baby Bash Wednesday #LesserKnownHolidays @midnight	0
728273761091227651	White Middle-Class Ennui Remembrance Day  #LesserKnownHolidays @midnight #HashTagWars	0
728270779763195904	Cinco de Miracle Whip #LesserKnownHolidays @midnight	0
728275393355124736	Netflix and Childermas #LesserKnownHolidays @midnight	0
728261530387501056	Black Friday History Month #LesserKnownHolidays @midnight	0
728261925277077504	Sandra O'Connor Day #LesserKnownHolidays @midnight	0
728255434226704386	Dyslexia Ayd  #LesserKnownHolidays @midnight	0
728256923259166720	Side Boob Appreciation Day  #LesserKnownHolidays @midnight	0
728279809202081792	Chinese Christmas #LesserKnownHolidays @midnight	0
728256206041657345	Kardashian Anal Bleaching Day #LesserKnownHolidays @midnight	0
728261666136309760	Kwanzaa #LesserKnownHolidays @midnight	0
728254651330605056	@midnight Revenge of the Fifth #LesserKnownHolidays	0
728263987398250496	Marty Feldman Gras #LesserKnownHolidays @midnight	0
728270051963379713	May Day Day ... the day in May you find out Donald Trump might actually be president #LesserKnownHolidays @midnight	0
728270560086532100	The Showering of the Juggalos  #LesserKnownHolidays @midnight #HashTagWars	0
728252869476950016	Elephant in the Tuesday  #LesserKnownHolidays @midnight	0
728260779078623232	@midnight Martin Luther King funeral day. #LesserKnownHolidays	0
728256295896113152	Sweepstake Day #LesserKnownHolidays @midnight https://t.co/TZlNdhDBro	0
728263984055341057	@AdioBRoyster @midnight National Date a Sexy girl who hasn't had sex in 3.5 years day (too much?) #LesserKnownHolidays	0
728257448641888256	WWE Wrestlemania #LesserKnownHolidays @midnight	0
728255077794889729	Solidween... #LesserKnownHolidays .@midnight .@hardwick	0
728281061327708160	Mother Fu*er's Day #LesserKnownHolidays @midnight	0
728267939044986880	Confederate Flag Day #LesserKnownHolidays @midnight	0
728267064943599617	Cinnamon Bunday #LesserKnownHolidays @midnight	0
728263539253608448	ThanksForGiving me a headache #LesserKnownHolidays @midnight	0
728263369015234560	Halo weenies #LesserKnownHolidays @midnight	0
728277051422081024	#LesserKnownHolidays My Birthday, Dammit @midnight	0
728276389565075456	@midnight shart week #LesserKnownHolidays	0
728258493329838081	Ass Wind's Day #LesserKnownHolidays @midnight	0
728252651276795904	@midnight Drink Day: Americans take normal holidays in other countries as an excuse to drink alcohol all day #LesserKnownHolidays	0
728281115203674113	@midnight Yeaster Monday #lesserknownholidays	0
728274343000596480	@midnight Jeremy Piven's birthday #LesserKnownHolidays	0
728274657653071872	@midnight ber Tuesday #LesserKnownHolidays	0
728255684035280896	@midnight #LesserKnownHolidays National Obviously having Sex under a blanket in the Park Day	0
728256081927888896	Good god @NikkiGlaser is killed it last night on @midnight I fell out of my chair over dog birthdays #LesserKnownHolidays	0
728280756800212992	Bad Friday #LesserKnownHolidays @midnight	0
728253455341486081	The Day Before Tomorrow  #LesserKnownHolidays @midnight  Feasting and debauchery ... and your you better get started!	0
728255977934467072	Old Year's Day... The day when people finally stop wishing you a happy new year  #LesserKnownHolidays .@midnight .@hardwick	0
728260323212304384	May the fourteenth be without you. #LesserKnownHolidays @midnight	0
728278620674744320	@midnight Adams, Wednesday #LesserKnownHolidays	0
728258445476925440	Marxest Day #LesserKnownHolidays @midnight  "If I say you have a beautiful Holiday, would you hold it against me?" -Groucho Marx	0
728267367810097155	St. Elsewhere Day #LesserKnownHolidays @midnight	0
728251757709512704	Kelly Rowland Day  @midnight @NikkiGlaser @RonFunches @KELLYROWLAND  @thomaslennon #LesserKnownHolidays	0
728263763934109696	The 4th of YouLie Independence Day from your cheating spouse #LesserKnownHolidays @midnight	0
728266558745681920	Assover  #LesserKnownHolidays @midnight #HashTagWars	0
728258412442587136	@midnight  July 6 : Murder Day (The 187th day of the year). July 5 in Leap Years  #LesserKnownHolidays	0
728260826163904512	Any Excuse To Drink Day #LesserKnownHolidays @midnight	0
728265540288942080	@midnight  #LesserKnownHolidays  International Tuba Day (this is REAL!)	0
728254644741361664	In Memoriam Day - Celebrated halfway into every rewards show #LesserKnownHolidays @midnight	0
728274302206873602	I'm Just Going To Get Some Smokes #LesserKnownHolidays! @midnight	0
728266889403621376	Feast of Saint Mr. Belvedere  #LesserKnownHolidays @midnight #HashTagWars	0
728266423752134656	Rocktober - An entire month for geologists #LesserKnownHolidays @midnight	0
728274284376809472	Ozzfist  #LesserKnownHolidays @midnight #HashTagWars	0
728255711877025793	@midnight Anal sex day #LesserKnownHolidays #jimjefferies  #april18th	0
728278501724278785	@midnight ruby Tuesday #LesserKnownHolidays	0
728281041668964352	@midnight St. John Paul I I Day... usually around back to school time. #LesserKnownHolidays	0
728257901941407744	Thankstakings #LesserKnownHolidays @midnight	0
728262193347592192	@midnight #LesserKnownHolidays Ballerina Appreciation Day @mistyonpointe @DADancAcademy We burn toe shoes and massage feet in celebration.	0
728259007144710150	@midnight revenge of the fifth day #LesserKnownHolidays	0
728261412984918018	Sheila Easter #LesserKnownHolidays @midnight	0
728270223925755904	@midnight #lesserknownholidays  Move to Canada Day-January 20, 2017  Trump or Clinton, we're screwed!	0
728257300813651968	@midnight  Free Clinic Day: Feb. 15  #LesserKnownHolidays	0
728256736952389632	@midnight #LesserKnownHolidays National Social Media Re-posting Day	0
728257574194302977	Chris-hard-mas: The holiday when you get points in your stocking from a bearded man in a suit! #LesserKnownHolidays @midnight @hardwick	0
728259617541611522	Real Dancing Day #LesserKnownHolidays @midnight @chrisdelia #REALDANCING	0
728267001466998784	Beauty and the Beaster #LesserKnownHolidays @midnight	0
728254469159288834	Dependants Day  #LesserKnownHolidays @midnight	0
728256807177748480	February is National Finally Remember to Write the Right Year Month #LesserKnownHolidays @midnight	0
728278807543746561	Rash Hashanah - The itchiest day of the year!  #LesserKnownHolidays @midnight	0
728280800123293697	@midnight Beano Awareness Day #lesserknownholidays	0
728263713711525888	@AdioBRoyster @midnight National Starbucks Spells Names Correctly Day #LesserKnownHolidays	0
728255683557097472	@midnight 7/11 Memorial Day #LesserKnownHolidays	0
728262452735934464	Ashy Wednesday #LesserKnownHolidays @midnight	0
728259503041466368	Cinco De Maya Rudolph #LesserKnownHolidays @midnight @MayaRudolph @hardwick	0
728252953639845888	Gorilla Thursday  #LesserKnownHolidays @midnight	0
728266810328535042	@midnight #lesserknownholidays Brissmas. Every December 25th, male family members exchange circumcisions with each other.	0
728257235181133826	Pop-Sicle Day #LesserKnownHolidays  @midnight https://t.co/wdjNo61V9O Comes in RedRum, Beer, and Strawberry flavors.	0
728259272971325440	Cinco de Ocho #LesserKnownHolidays @midnight @ochocinco	0
728259520795807745	@midnight  Kickboxing Day  #LesserKnownHolidays	0
728256056036577280	Ferris Bueller's Day Off Day #LesserKnownHolidays @midnight	0
728274612518277120	Bitch Slap a Total Stranger Day #LesserKnownHolidays @midnight	0
728256085035884550	Stinko de Mayonnaise #LesserKnownHolidays @midnight	0
728262215212523521	Labor &amp; Delivery Day #LesserKnownHolidays @midnight	0
728253178282545153	Sailor Moonday @midnight #LesserKnownHolidays	0
728259032197177344	Going Commando Day #LesserKnownHolidays @midnight	0
728276809784041472	#LesserKnownHolidays McRib day @midnight	0
728263466214002688	@AdioBRoyster @midnight National Beat a Co-Worker Ass Day #LesserKnownHolidays	0
728264087264632833	Naughty Secretary's Day #LesserKnownHolidays @midnight	0
