725380407290556416	The Fifth Ailment  #MakeAMovieSick @midnight	0
725380870882922496	@midnight Kung Flu Panda #MakeAMovieSick #PointsMe	0
725383568206106624	"Star Warts: The Plantar Menace" #MakeAMovieSick @midnight @hardwick	0
725374778668769282	Diarrhea of a Wimpy Kid #MakeAMovieSick @midnight	0
725376343911747584	There's Something Untreatable About Mary #makeamoviesick @midnight	0
725383139598684161	@midnight The 40-Year-Old Virus #MakeAMovieSick #PointsMe	0
725373212675072000	@midnight #MakeAMovieSick Shitty Shitty Bang Bang	0
725376269978836993	@midnight Miracles from Heaving  #MakeAMovieSick	0
725387517776826369	@midnight Nanny McPheever  #MakeAMovieSick	0
725373092457902080	Taken...to the Doctor @midnight #MakeAMovieSick	0
725383951599079424	@midnight #MakeAMovieSick 28 Zikas Later	0
725388506525216768	@midnight Pandemic  #MakeAMovieSick	0
725375452630667265	@midnight Straight Outta Co-pay  #MakeAMovieSick	0
725381409355894784	@midnight Undiagnosed Tremors #makeamoviesick	0
725378145193476096	"R*A*S*H" #MakeAMovieSick @midnight	0
725387749600026624	#MakeAMovieSick how to lose a wart in ten days @midnight	0
725374200773386240	@midnight #MakeAMovieSick Chicken Pox Run	0
725382769879187456	@midnight Spring Hip-Breakers #MakeAMovieSick #PointsMe	0
725386453560254464	@midnight The Fissure King  #MakeAMovieSick	0
725376808820994048	@midnight #MakeAMovieSick There's Something About Typhoid Mary	0
725380702963830784	Finding Nematodes #MakeAMovieSick @midnight	0
725386592068706305	The Sickening #MakeAMovieSick @midnight	0
725374716320616448	Magic Microbes #MakeAMovieSick @midnight	0
725379113066844160	@midnight Diseasy A  #MakeAMovieSick	0
725380745280151553	@midnight #MakeAMovieSick Buffy the vampire facelift Hunter	0
725386524116811777	@midnight Big Fissure  #MakeAMovieSick	0
725375730457174016	@midnight Fantastic Fourth Bipass  #MakeAMovieSick	0
725383507703402497	@midnight Fifty Shades of Graves Disease  #MakeAMovieSick	0
725373602908901376	@midnight #MakeAMovieSick Point Break in my fever	0
725382936770408448	Ghost Pains World #MakeAMovieSick @midnight	0
725372661875019776	Snow White and the Seven Stages of Alzheimer's   #MakeAMovieSick @midnight @HashtagKnights	0
725376405102456833	Deep Impacted Wisdom Tooth #MakeAMovieSick @midnight	0
725375607752691712	H.I.V. For Vendetta  #MakeAMovieSick @midnight	0
725374208549638144	Parathyroid Inactivity #makeamoviesick @midnight	0
725387266835767296	@midnight The Sorcerer's Appendix  #MakeAMovieSick	0
725373019477135360	@midnight Me Before U..TI  #MakeAMovieSick	0
725383954820378624	Diarrhea Hard With A Vengeance  #MakeAMovieSick @midnight	0
725381799476514816	Cool Hand Leukemia #MakeAMovieSick @midnight	0
725376781222445056	@midnight #MakeAMovieSick This is Spinal bifida	0
