718493943952846848	The Curious Incident of Dog the Bounty Hunter in the Nighttime #BroadwayACeleb @midnight #PointsMe	0
718467688549466112	Ferrellzapoppin #BroadwayACeleb @midnight	0
718493874432425984	La Bohem-inem #BroadwayACeleb @midnight #8mile	0
718495756529721344	Book of Norman Lear. #BroadwayACeleb  @midnight	0
718478798719741953	La Nicholas Cage aux Follies #BroadwayACeleb @midnight	0
718491807080923136	@ronnypascale @midnight  Or, The Lyin' King!   #BroadwayACeleb	0
718474159471222784	#BroadwayACeleb "Chris" Rock of Ages @midnight	0
718500245835882500	The Lion Don King #BroadwayACeleb @midnight	0
718500001329111040	@midnight WicKid Rock #BroadwayACeleb	0
718467538783498240	American Idiot. It's about Donald Trump #BroadwayACeleb  @midnight  @broadwayidiot  @IdiotOnTour  @realDonaldTrump	0
718486187133046784	#BroadwayACeleb @midnight Young Frank Sinatra	0
718461948300521472	Manfred Mann of La Mancha #BroadwayACeleb  @midnight	0
718467279982301184	@midnight Mamma Mia Farrow #BroadwayACeleb	0
718484403408736256	@midnight  #BroadwayACeleb  Martin Luther King &amp; I	0
718484052345544704	#BroadwayACeleb @midnight 7 Danny McBrides for 7 brothers	0
718498158125326337	Of course! "@Eryn_NotErin: Chris Hard-Wicked #BroadwayACeleb @midnight @hardwick"	0
718501469427662849	Annie Lenox #BroadwayACeleb @midnight	0
718488300068077568	The Gentleman's Guide to Questlove and Murder #BroadwayACeleb @midnight #PointsMe	0
718501532778541056	Catssandra Peterson #BroadwayACeleb @midnight	0
718499546100158464	Cats'tevens #BroadwayACeleb @midnight	0
718468060500344834	Anne Bancroft get your gun @midnight #BroadwayACeleb	0
718503555783598080	Beauty and James Best #BroadwayACeleb @midnight https://t.co/NzazGssAie	0
718495019401764864	The Music Mandy Patinkin #BroadwayACeleb @midnight	0
718476154886295552	@midnight #BroadwayACeleb Sweeney Todd McFarlane	0
718489190921478145	Mamma Mia Tequila #BroadwayACeleb @midnight #PointsMe	0
718465772725673985	Jon Hammilton #BroadwayACeleb @Midnight #HashtagWars @JonHamm	0
718465844976754688	@midnight  Cat Stevens on a hot tin roof.  #BroadwayACeleb	0
718464633791758336	Mary Hopkin Poppins #BroadwayACeleb @midnight	0
718498363172212740	#BroadwayACeleb @midnight Cornel West Side Story	0
718495056815124480	Into the James Woods #BroadwayACeleb @midnight @RealJamesWoods	0
718492320266526720	A Gentleman's Guide To Merle Haggard. RIP #BroadwayACeleb @midnight	0
718488449020375041	Larry King and I #BroadwayACeleb @midnight #PointsMe	0
718465203109773312	@midnight Sweeny Todd Chrisley #BroadwayACeleb	0
718492096160641024	Jerry Springer Awakening #BroadwayACeleb @midnight	0
718476703165755392	Phantom of the Oprah @midnight #BroadwayACeleb	0
718468628648194050	Wes Craven Miserables @midnight #BroadwayACeleb	0
718487338863697921	Amber's Irish Rose @midnight #BroadwayACeleb	0
718502946388840453	@midnight #BroadwayACeleb CatsWilliams	0
718466065580343296	Macho Man Randy Savage of La Mancha #BroadwayACeleb @midnight	0
718479522845356032	Where's Charlie Sheen #BroadwayACeleb @midnight	0
718494119039905792	The Book of Macklemormon  #BroadwayACeleb @midnight	0
718503857320435713	The Stephen King &amp; I #BroadwayACeleb .@midnight	0
718492492015013888	Singin' in the Rainn Wilson  #BroadwayACeleb @midnight	0
718476341503516673	@midnight #BroadwayACeleb Into the Woody Harrelson	0
718494856230776832	X-Men's Land #BroadwayACeleb @midnight #NoMansLand	0
718464338487570432	The Wil Wheaton Follies #BroadwayACeleb  @midnight  @wilw	0
718462419849342977	Avenue Quincy Jones #BroadwayACeleb @midnight	0
718493236831076353	Naked Eyes Presents: Promises, Promises #BroadwayACeleb @midnight	0
718500679879294976	#BroadwayACeleb @midnight bye bye birdie sanders	0
718477703058468865	THE SOUND OF CUSACK  @midnight #BroadwayACeleb	0
718487055731306496	@midnight WickEd Norton #BroadwayACeleb	0
718479650930966528	@midnight #BroadwayACeleb An act of Gottfried.	0
718489565099634688	Chris HardWicked #BroadwayACeleb @midnight	0
718489123221147649	@midnight Madame Butterfly McQueen #BroadwayACeleb	0
718500581011103745	Kylo Rent #BroadwayACeleb @midnight	0
718495832304005120	Billy Joel-liot #BroadwayACeleb @midnight	0
718464424869101568	Wicked Serious #broadwayaceleb @midnight	0
718483448378200064	@midnight mama Mia Farrow #BroadwayACeleb	0
718467802902958080	The Music Man Randy Savage #BroadwayACeleb @midnight	0
718491642278359040	The Book of Madonna #BroadwayACeleb @midnight	0
718477996777218050	Kanye West Side Story #BroadwayACeleb @midnight	0
718501277689196544	Mary Steenburgen Poppins #BroadwayACeleb @midnight	0
718467057986248704	Scottie Pippin @midnight #BroadwayACeleb	0
718500868304179200	#BroadwayACeleb @midnight Springtime for Bieber	0
718500867675041792	Hello, Dolly Parton #BroadwayACeleb @midnight	0
718482325915308032	Luck be a Lady Gaga @midnight #BroadwayACeleb	0
718503671965839360	@midnight Martin Luther King and I #BroadwayACeleb	0
718480728468500480	Bette Midler on the Roof #BroadwayACeleb @midnight	0
718463871032434688	Chicagordon Ramsay #BroadwayACeleb @midnight	0
718496474695225344	Brooke Shields of Mormon #BroadwayACeleb @midnight	0
718493243026075648	Billie Holiday Inn #BroadwayACeleb @midnight	0
